ones,Date,Proton Density,Proton Temperature,Proton Speed,Magnetic Field
1,2002.92237443,5.599,101230.0,467.48,5.6723
1,2002.92248858,5.759,80986.0,473.64,5.8296
1,2002.92260274,5.912,75542.0,463.42,5.9822
1,2002.92271689,5.53,79393.0,475.81,5.8675
1,2002.92283105,5.289,63579.0,486.72,6.2826
1,2002.92294521,5.614,62327.0,471.31,6.1903
1,2002.92305936,5.468,77709.0,449.27,6.1363
1,2002.92317352,6.789,67928.0,463.29,6.3087
1,2002.92328767,6.265,71316.0,450.99,5.9406
1,2002.92340183,5.735,72076.0,471.88,5.8129
1,2002.92351598,5.578,100010.0,441.17,5.8204
1,2002.92363014,6.105,78820.0,448.64,5.826
1,2002.92374429,6.144,95698.0,443.47,5.9584
1,2002.92385845,6.6,71309.0,447.86,5.8909
1,2002.9239726,6.134,70657.0,441.28,6.2706
1,2002.92408676,6.028,73167.0,433.7,6.1826
1,2002.92420091,5.122,90234.0,425.53,5.9777
1,2002.92431507,6.294,70569.0,435.24,5.9241
1,2002.92442922,5.829,75271.0,437.67,6.1359
1,2002.92454338,5.46,87071.0,432.44,6.0794
1,2002.92465753,6.123,95532.0,438.05,5.3893
1,2002.92477169,6.026,84826.0,445.77,5.992
1,2002.92488584,5.955,101560.0,440.04,5.6613
1,2002.925,6.158,89889.0,444.47,6.0179
1,2002.92511416,6.134,92620.0,445.71,6.0814
1,2002.92522831,6.298,99165.0,433.18,5.8919
1,2002.92534247,6.098,89072.0,433.31,6.7786
1,2002.92545662,5.515,114740.0,420.41,6.3689
1,2002.92557078,6.587,95376.0,446.43,5.5303
1,2002.92568493,5.618,99325.0,427.37,5.7488
1,2002.92579909,6.414,64439.0,435.87,6.4255
1,2002.92591324,5.937,71933.0,427.87,6.3991
1,2002.9260274,5.908,56741.0,425.52,6.6189
1,2002.92614155,5.189,56873.0,417.87,6.7714
1,2002.92625571,5.194,72920.0,409.67,6.6907
1,2002.92636986,5.234,82464.0,409.22,6.6178
1,2002.92648402,5.39,79441.0,426.57,6.2376
1,2002.92659817,5.709,74089.0,418.47,6.3263
1,2002.92671233,5.38,101210.0,412.96,6.0226
1,2002.92682648,5.928,74562.0,414.54,6.2513
1,2002.92694064,5.469,96101.0,411.96,5.6991
1,2002.92705479,5.612,84431.0,411.64,5.7745
1,2002.92716895,4.459,88808.0,394.64,5.8278
1,2002.92728311,4.705,78529.0,394.88,5.788
1,2002.92739726,6.617,71603.0,423.96,4.9516
1,2002.92751142,4.945,95492.0,413.41,4.496
1,2002.92762557,5.119,67745.0,411.48,4.6417
1,2002.92773973,5.057,45715.0,400.62,5.4408
1,2002.92785388,5.725,47220.0,401.78,5.2784
1,2002.92796804,5.252,53371.0,393.2,5.3408
1,2002.92808219,5.525,69478.0,390.5,5.0145
1,2002.92819635,6.428,57816.0,389.93,4.9331
1,2002.9283105,6.694,67072.0,388.15,4.6514
1,2002.92842466,6.942,56451.0,394.86,4.7348
1,2002.92853881,7.407,58186.0,393.98,4.6466
1,2002.92865297,6.822,56102.0,385.22,5.3715
1,2002.92876711999,7.565,68692.0,386.9,4.908
1,2002.92888128,8.704,64158.0,399.93,4.9776
1,2002.92899543,8.575,56879.0,393.74,6.1091
1,2002.92910959,8.841,54087.0,391.61,6.2801
1,2002.92922374,8.295,69898.0,383.29,6.651
1,2002.9293379,9.364,31492.0,384.98,6.9666
1,2002.92945205,10.821,24150.0,385.41,7.0357
1,2002.92956621,11.607,23529.0,383.31,6.947
1,2002.92968037,,,367.92,7.3159
1,2002.92979452,13.663,24962.0,372.17,6.6293
1,2002.92990868,20.287,25003.0,371.33,3.4627
1,2002.93002283,17.234,47405.0,376.92,6.2105
1,2002.93013699,15.97,46058.0,387.44,8.6487
1,2002.93025114,16.801,43309.0,386.67,9.452
1,2002.9303653,25.511,41595.0,387.95,8.0419
1,2002.93047945,27.192,36685.0,383.93,9.1166
1,2002.93059361,29.238,40360.0,385.93,9.2735
1,2002.93070776,21.592,121860.0,404.36,8.7105
1,2002.93082192,22.198,135880.0,407.23,7.4739
1,2002.93093607,21.806,122550.0,408.92,10.191
1,2002.93105023,22.761,126150.0,411.92,11.9824
1,2002.93116438,23.67,127110.0,425.84,11.5907
1,2002.93127854,23.482,141640.0,417.07,10.2457
1,2002.93139269,22.14,131370.0,425.73,10.8398
1,2002.93150685,20.79,130080.0,428.34,10.6889
1,2002.931621,20.365,161230.0,434.37,10.5654
1,2002.93173516,18.396,171960.0,441.88,12.5938
1,2002.93184932,20.915,179400.0,451.01,11.3756
1,2002.93196347,22.55,205920.0,473.21,13.1312
1,2002.93207763,22.502,223250.0,481.65,13.019
1,2002.93219178,21.813,215740.0,490.17,14.173
1,2002.93230594,18.793,278360.0,513.03,13.4904
1,2002.93242009,14.957,298750.0,544.94,14.4596
1,2002.93253425,14.538,289140.0,571.58,12.8995
1,2002.9326484,10.169,223080.0,581.15,11.4364
1,2002.93276256,10.167,209040.0,578.02,10.7983
1,2002.93287671,9.586,193540.0,585.93,10.5074
1,2002.93299087,8.84,210380.0,586.11,10.7747
1,2002.93310502,9.131,181370.0,581.19,10.8139
1,2002.93321918,8.856,182970.0,570.53,10.9701
1,2002.93333333,7.239,192400.0,557.16,10.213
1,2002.93344749,6.512,192280.0,576.29,8.6037
1,2002.93356164,6.116,191920.0,574.43,8.5953
1,2002.9336758,5.793,184030.0,573.2,8.6048
1,2002.93378995,5.438,164990.0,559.9,8.5223
1,2002.93390411,5.673,172250.0,592.65,8.1402
1,2002.93401826,5.923,148280.0,575.14,7.9696
1,2002.93413242,6.123,129040.0,575.27,8.4028
1,2002.93424658,5.634,135550.0,557.93,8.5949
1,2002.93436073,5.443,172760.0,563.1,8.2774
1,2002.93447489,5.822,169220.0,567.65,7.5649
1,2002.93458903999,5.417,205280.0,556.28,7.6406
1,2002.9347032,5.326,173300.0,557.52,7.4062
1,2002.93481735,5.162,166190.0,574.49,7.6485
1,2002.93493151,5.161,176920.0,572.32,7.682
1,2002.93504566,3.311,188470.0,581.31,8.1033
1,2002.93515982,2.386,186300.0,605.29,9.1064
1,2002.93527397,2.668,230660.0,600.66,8.6289
1,2002.93538813,2.967,272750.0,600.63,7.9966
1,2002.93550228,2.981,329770.0,594.33,7.0519
1,2002.93561644,2.87,330380.0,608.83,6.8043
1,2002.93573059,2.55,328760.0,612.27,6.5474
1,2002.93584475,2.748,316470.0,620.76,6.2242
1,2002.9359589,2.542,297260.0,641.55,6.3271
1,2002.93607306,2.263,252480.0,620.37,6.5479
1,2002.93618721,2.279,255110.0,613.44,6.3032
1,2002.93630137,2.079,236980.0,619.92,6.3878
1,2002.93641553,2.079,190370.0,587.37,6.2163
1,2002.93652968,2.129,191940.0,591.6,6.226
1,2002.93664384,2.081,171400.0,592.92,6.2618
1,2002.93675799,2.103,178710.0,590.48,6.2264
1,2002.93687215,1.898,166430.0,576.56,6.5732
1,2002.9369863,1.852,149750.0,594.34,6.6064
1,2002.93710046,1.944,141150.0,593.53,6.6013
1,2002.93721461,1.989,128620.0,589.43,6.4808
1,2002.93732877,2.061,120410.0,580.05,6.2495
1,2002.93744292,2.009,124710.0,576.87,6.3233
1,2002.93755708,2.093,130610.0,573.9,6.3147
1,2002.93767123,2.204,129500.0,575.08,6.3842
1,2002.93778539,2.104,157830.0,566.55,6.4728
1,2002.93789954,2.082,208660.0,564.32,5.2629
1,2002.9380137,2.108,197950.0,571.83,5.4325
1,2002.93812785,2.069,174590.0,570.66,4.9988
1,2002.93824201,2.15,197460.0,578.56,4.8209
1,2002.93835616,2.047,210370.0,576.8,4.8507
1,2002.93847032,2.106,208510.0,577.71,4.8177
1,2002.93858447,2.16,190500.0,576.12,4.6997
1,2002.93869863,1.972,198120.0,554.4,4.6043
1,2002.93881279,2.15,171340.0,562.55,4.8439
1,2002.93892694,2.074,178920.0,533.42,4.7689
1,2002.9390411,2.04,152590.0,508.72,5.0632
1,2002.93915525,2.003,179320.0,518.88,4.8958
1,2002.93926941,1.869,166160.0,508.56,4.6816
1,2002.93938356,2.215,122510.0,481.76,3.9775
1,2002.93949772,2.309,117570.0,467.66,3.7618
1,2002.93961187,2.099,99772.0,477.9,4.2174
1,2002.93972603,2.068,126540.0,480.61,3.7522
1,2002.93984018,2.036,161650.0,457.21,4.2007
1,2002.93995434,2.046,184820.0,456.71,3.9558
1,2002.94006849,2.284,154760.0,469.2,3.991
1,2002.94018265,1.936,176700.0,464.58,4.9598
1,2002.9402968,2.428,129690.0,455.12,4.5389
1,2002.94041096,2.839,117720.0,462.06,3.9928
1,2002.94052511,2.725,111690.0,457.66,3.7791
1,2002.94063927,2.838,96976.0,453.05,3.571
1,2002.94075342,2.957,99757.0,463.66,3.4749
1,2002.94086758,3.175,105170.0,473.54,3.3214
1,2002.94098174,2.857,69953.0,454.95,3.6557
1,2002.94109589,2.793,81078.0,448.68,3.6886
1,2002.94121005,3.163,67088.0,451.89,3.3889
1,2002.9413242,3.103,62956.0,447.06,4.0177
1,2002.94143836,3.485,55982.0,440.91,4.1064
1,2002.94155251,3.4,61192.0,440.16,4.2799
1,2002.94166667,3.457,64135.0,434.38,4.2051
1,2002.94178082,3.731,63036.0,431.44,3.8442
1,2002.94189498,3.408,79805.0,426.96,4.429
1,2002.94200913,3.333,91341.0,421.65,4.6947
1,2002.94212329,3.767,63289.0,421.07,4.4932
1,2002.94223744,2.674,22317.0,400.74,4.9373
1,2002.9423516,2.654,24213.0,393.02,4.9198
1,2002.94246575,2.867,39540.0,392.32,4.9284
1,2002.94257991,2.763,36184.0,391.44,4.9303
1,2002.94269406,3.525,14562.0,385.66,4.8098
1,2002.94280822,6.425,8367.9,376.81,3.8742
1,2002.94292237,3.498,20161.0,381.82,5.2469
1,2002.94303653,3.679,17912.0,375.31,5.372
1,2002.94315068,1.981,26898.0,376.42,6.1663
1,2002.94326484,2.269,48135.0,384.98,5.9402
1,2002.943379,2.478,44193.0,383.42,6.0451
1,2002.94349315,2.926,61929.0,393.85,6.0295
1,2002.94360731,2.982,59770.0,388.85,6.0851
1,2002.94372146,3.473,62790.0,395.41,6.1528
1,2002.94383562,3.773,77017.0,394.1,6.0908
1,2002.94394977,4.302,56943.0,404.91,6.3214
1,2002.94406393,4.82,56964.0,409.29,6.3011
1,2002.94417808,3.726,83457.0,385.26,6.4493
1,2002.94429224,3.997,82869.0,394.64,6.3219
1,2002.94440639,4.481,81917.0,399.38,6.0355
1,2002.94452055,3.532,84266.0,380.32,6.2169
1,2002.9446347,4.08,58492.0,388.85,6.1247
1,2002.94474886,4.214,55620.0,389.46,6.2456
1,2002.94486301,3.676,64910.0,377.58,6.2349
1,2002.94497717,3.495,84170.0,375.53,6.2323
1,2002.94509132,4.369,62109.0,387.82,6.3661
1,2002.94520548,3.88,70115.0,383.68,6.52
1,2002.94531963,4.079,101200.0,385.76,6.4914
1,2002.94543379,4.101,87625.0,392.62,6.5988
1,2002.94554795,3.646,71149.0,386.11,6.5882
1,2002.9456621,4.037,87555.0,378.86,6.4547
1,2002.94577626,,,369.56,6.9407
1,2002.94589041,3.253,35481.0,370.86,7.1122
1,2002.94600457,3.678,34211.0,383.87,7.5521
1,2002.94611872,3.83,33814.0,382.32,7.5972
1,2002.94623288,4.04,58470.0,373.24,7.1564
1,2002.94634703,5.186,74863.0,372.66,7.0724
1,2002.94646119,4.569,61194.0,368.22,7.2252
1,2002.94657534,4.749,76622.0,365.18,7.1655
1,2002.9466895,,,363.13,7.1429
1,2002.94680365,,,350.64,7.1324
1,2002.94691781,,,366.91,7.2382
1,2002.94703196,,,364.21,7.1681
1,2002.94714612,,,370.36,7.0756
1,2002.94726027,,,360.56,6.6783
1,2002.94737443,,,364.14,6.0757
1,2002.94748858,,,366.46,6.0292
1,2002.94760274,,,365.97,6.0938
1,2002.94771689,,,364.98,6.2715
1,2002.94783105,,,368.36,6.5033
1,2002.94794521,,,368.38,6.3607
1,2002.94805936,,,366.17,6.3245
1,2002.94817352,,,361.47,6.213
1,2002.94828767,,,355.35,6.4313
1,2002.94840183,,,342.78,6.4597
1,2002.94851598,,,339.35,6.6152
1,2002.94863014,,,327.8,6.8694
1,2002.94874429,,,328.86,6.994
1,2002.94885845,,,325.61,7.0044
1,2002.9489726,,,331.87,6.1251
1,2002.94908676,,,319.12,5.6879
1,2002.94920091,,,322.65,6.2359
1,2002.94931507,,,327.72,6.7235
1,2002.94942922,,,339.16,6.9306
1,2002.94954338,,,344.2,7.1151
1,2002.94965753,,,344.31,7.3681
1,2002.94977169,,,346.49,7.3382
1,2002.94988584,,,344.75,7.2223
1,2002.95,,,350.21,7.5898
1,2002.95011416,,,347.48,7.7851
1,2002.95022831,,,352.59,9.0382
1,2002.95034247,,,351.95,9.054
1,2002.95045662,,,354.08,9.3968
1,2002.95057078,,,350.91,9.2245
1,2002.95068493,,,358.28,9.6396
1,2002.95079909,,,365.57,10.1399
1,2002.95091324,10.716,43482.0,370.32,10.2337
1,2002.9510274,11.024,60648.0,360.88,10.3222
1,2002.95114155,,,368.27,10.9395
1,2002.95125571,12.07,63858.0,372.85,10.6057
1,2002.95136986,16.589,69951.0,378.19,10.7382
1,2002.95148402,14.802,74063.0,379.03,11.2239
1,2002.95159817,16.152,71603.0,393.54,13.3714
1,2002.95171233,17.075,99268.0,404.17,13.0147
1,2002.95182648,15.479,106440.0,399.29,12.6674
1,2002.95194064,14.668,106330.0,403.56,12.7754
1,2002.95205479,16.007,125310.0,410.58,12.9305
1,2002.95216895,14.03,113050.0,407.93,13.0352
1,2002.95228311,9.624,141380.0,443.69,12.4189
1,2002.95239726,9.269,181000.0,449.5,12.1411
1,2002.95251142,6.155,213080.0,472.12,13.8832
1,2002.95262557,4.894,221010.0,479.28,14.707
1,2002.95273973,5.164,225620.0,500.82,13.8973
1,2002.95285388,5.209,297490.0,518.65,12.7229
1,2002.95296804,5.803,373150.0,537.31,11.7661
1,2002.95308219,5.501,369790.0,529.36,11.4983
1,2002.95319635,5.123,352260.0,524.92,11.8642
1,2002.9533105,3.876,308890.0,504.1,13.1436
1,2002.95342466,3.823,249520.0,471.46,12.3747
1,2002.95353881,3.842,271850.0,486.39,11.9817
1,2002.95365297,2.954,266750.0,487.68,12.0198
1,2002.95376712,2.618,266150.0,494.02,11.7711
1,2002.95388128,2.691,301570.0,515.26,11.713
1,2002.95399543,3.091,319110.0,531.67,11.0094
1,2002.95410959,2.796,247970.0,508.03,10.9054
1,2002.95422374,2.824,192890.0,493.59,10.6402
1,2002.9543379,3.026,170560.0,490.87,10.2393
1,2002.95445205,2.932,159370.0,487.15,9.3435
1,2002.95456621,3.219,214120.0,532.45,7.7529
1,2002.95468037,3.06,170320.0,533.1,7.4987
1,2002.95479452,2.905,151490.0,514,7.0973
1,2002.95490868,3.17,131770.0,512.57,7.1874
1,2002.95502283,3.202,108290.0,499.82,7.1395
1,2002.95513699,3.426,120970.0,510.57,6.9999
1,2002.95525114,3.289,118920.0,509.51,6.9738
1,2002.9553653,3.529,104430.0,485.19,6.8971
1,2002.95547945,3.724,122070.0,493.19,6.6877
1,2002.95559361,3.498,138650.0,521.35,6.5869
1,2002.95570776,3.717,128170.0,492.23,6.3511
1,2002.95582192,3.63,118370.0,479.38,6.451
1,2002.95593607,4.108,107820.0,471.96,6.5976
1,2002.95605023,3.925,112730.0,506.26,6.5737
1,2002.95616438,3.886,98712.0,486.3,6.3235
1,2002.95627854,3.748,108370.0,482.32,6.2389
1,2002.95639269,4.086,88880.0,464.33,6.7042
1,2002.95650685,4.678,84291.0,460.43,6.5432
1,2002.956621,4.612,84843.0,466.43,6.7104
1,2002.95673516,4.518,73507.0,451.29,6.7405
1,2002.95684932,4.501,80507.0,451.4,6.7555
1,2002.95696347,3.86,80969.0,452.1,6.7848
1,2002.95707763,4.048,121970.0,464.75,6.5487
1,2002.95719178,3.963,116160.0,466.87,6.7648
1,2002.95730594,4.117,111890.0,445.12,6.9192
1,2002.95742009,4.188,122590.0,463.7,6.9303
1,2002.95753425,3.767,137200.0,474.07,6.8629
1,2002.9576484,3.675,148720.0,473.16,7.0029
1,2002.95776256,3.944,143800.0,472.85,7.1417
1,2002.95787671,4.133,151970.0,477.51,7.1795
1,2002.95799087,4.043,161420.0,466.83,6.7782
1,2002.95810502,4.217,140340.0,461.78,6.839
1,2002.95821918,4.142,132460.0,472.09,7.2636
1,2002.95833333,3.788,93637.0,445.4,7.4362
1,2002.95844749,4.348,72406.0,433.81,7.5541
1,2002.95856163999,4.449,97298.0,445.6,7.317
1,2002.9586758,4.406,85078.0,444.97,7.0924
1,2002.95878995,4.666,91467.0,454.84,6.843
1,2002.95890411,4.509,91767.0,470.92,6.5505
1,2002.95901826,4.683,90468.0,451.17,6.647
1,2002.95913242,4.553,100220.0,438.58,6.5523
1,2002.95924658,4.514,70829.0,440.32,6.9536
1,2002.95936073,4.943,69809.0,443.72,6.8693
1,2002.95947489,5.115,75685.0,423.23,6.8245
1,2002.95958904,5.122,69222.0,425.53,6.8619
1,2002.9597032,5.29,62182.0,425.64,6.865
1,2002.95981735,5.489,53864.0,451.23,7.1022
1,2002.95993151,5.3,53339.0,435.65,7.0965
1,2002.96004566,5.439,48046.0,418.44,7.4353
1,2002.96015982,5.773,41184.0,422.15,7.7038
1,2002.96027397,5.231,42620.0,418.53,8.013
1,2002.96038813,5.813,43672.0,424.62,7.9389
1,2002.96050228,6.339,46473.0,421.22,7.811
1,2002.96061644,5.602,40701.0,414.28,8.2944
1,2002.96073059,5.938,43026.0,411.35,8.2169
1,2002.96084475,5.772,28525.0,406.73,8.3189
1,2002.9609589,5.489,21380.0,399.36,8.7191
1,2002.96107306,7.044,24206.0,397.72,8.6998
1,2002.96118721,10.165,17189.0,392.03,8.7108
1,2002.96130137,11.681,12283.0,383.7,9.0098
1,2002.96141553,11.587,12700.0,384,9.2582
1,2002.96152968,12.66,12237.0,380.22,9.9059
1,2002.96164384,12.285,11876.0,381.37,10.2598
1,2002.96175799,14.277,14572.0,383.54,9.3527
1,2002.96187215,12.398,14752.0,387.62,10.7706
1,2002.9619863,13.269,17030.0,390.85,10.8654
1,2002.96210046,14.866,19039.0,395.96,10.6327
1,2002.96221461,13.482,17174.0,386.43,11.2699
1,2002.96232877,14.976,16784.0,378.64,11.3165
1,2002.96244292,16.025,13906.0,371.62,11.411
1,2002.96255708,15.267,12430.0,371.4,12.6942
1,2002.96267123,18.334,12987.0,366.37,12.1701
1,2002.96278539,18.1,14556.0,360.99,12.6159
1,2002.96289954,17.321,15991.0,351.48,12.7413
1,2002.9630137,17.496,23798.0,355.53,12.7929
1,2002.96312785,13.388,39078.0,399.96,14.3254
1,2002.96324201,13.768,41016.0,399.48,14.2078
1,2002.96335616,14.972,52372.0,383.14,13.7945
1,2002.96347032,14.969,42755.0,382.19,14.5837
1,2002.96358447,16.366,42058.0,379.77,15.0828
1,2002.96369863,16.303,49672.0,373.52,15.2533
1,2002.96381279,16.47,46627.0,370.02,15.2795
1,2002.96392694,14.302,32015.0,358.19,15.516
1,2002.9640411,13.469,48258.0,342.64,15.2236
1,2002.96415525,11.015,40904.0,343.29,15.7662
1,2002.96426941,13.829,40850.0,343.93,15.217
1,2002.96438355999,29.867,130430.0,,17.1294
1,2002.96449772,20.726,45688.0,384,18.7688
1,2002.96461187,23.088,46340.0,394.72,20.4485
1,2002.96472603,28.78,64072.0,401.1,18.3586
1,2002.96484018,39.477,70347.0,390.49,16.3162
1,2002.96495434,31.14,67074.0,390.1,20.6224
1,2002.96506849,59.621,90432.0,403.8,12.367
1,2002.96518265,52.588,78548.0,406.14,14.6557
1,2002.9652968,38.973,94192.0,419.6,15.3776
1,2002.96541096,37.26,119950.0,435.94,16.1797
1,2002.96552511,31.849,113910.0,430.37,16.144
1,2002.96563927,7.456,113110.0,434.58,21.2456
1,2002.96575342,7.751,215660.0,465.97,17.9715
1,2002.96586758,9.593,187630.0,456.08,14.5801
1,2002.96598174,11.057,195340.0,462.4,15.3385
1,2002.96609589,11.23,177050.0,463.88,14.6659
1,2002.96621005,13.785,187590.0,460.79,12.7956
1,2002.9663242,14.403,171620.0,451.21,12.2659
1,2002.96643836,11.965,152340.0,467.71,10.532
1,2002.96655251,6.005,131930.0,517.79,6.3686
1,2002.96666667,6.316,118260.0,526.51,6.2983
1,2002.96678082,5.645,111290.0,526.25,6.3361
1,2002.96689498,6.023,118540.0,527.75,6.3794
1,2002.96700913,5.321,111760.0,526.84,6.8057
1,2002.96712329,5.331,130140.0,524.67,6.6332
1,2002.96723744,6.221,124700.0,534.9,6.2357
1,2002.9673516,6.177,82430.0,537.12,6.8647
1,2002.96746575,6.86,111280.0,533.77,6.7284
1,2002.96757991,5.942,158580.0,524.21,5.4641
1,2002.96769406,6.181,166460.0,520.8,4.7772
1,2002.96780822,6.357,141730.0,508.28,5.2768
1,2002.96792237,5.867,148960.0,519.75,4.4715
1,2002.96803653,5.196,131310.0,518.7,5.1578
1,2002.96815068,4.965,137990.0,521.66,4.8219
1,2002.96826484,4.966,150770.0,514.6,4.6782
1,2002.968379,4.974,139920.0,508.67,4.9511
1,2002.96849315,4.616,131410.0,521.97,4.1935
1,2002.96860731,4.367,128750.0,527.55,4.2061
1,2002.96872146,3.817,117430.0,521.28,4.1182
1,2002.96883562,3.864,107920.0,513.83,4.0432
1,2002.96894977,4.567,97052.0,503.38,4.6483
1,2002.96906393,7.249,121050.0,533.29,6.5999
1,2002.96917808,8.56,127160.0,533.48,7.953
1,2002.96929224,10.321,75667.0,537.64,8.3484
